     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -15.50902     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.50102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.49302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.48602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.47802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.47102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.46302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.45602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.44802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.44102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.43302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.42502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.41802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.41002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.40302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.39502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.38802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.38002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.37202     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.36502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.35702     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.35002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.34202     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.33502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.32702     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.32002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.31202     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.30402     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.29702     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.28902     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.28202     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.27402     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.26702     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.25902     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.25102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.24402     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.23602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.22902     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.22102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.21402     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.20602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.19802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.19102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.18302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.17602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.16802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.16102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.15302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.14602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.13802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.13002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.12302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.11502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.10802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.10002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.09302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.08502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.07702     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.07002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.06202     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.05502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.04702     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.04002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.03202     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.02502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.01702     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.00902     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.00202     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.99402     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.98702     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.97902     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.97202     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.96402     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.95602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.94902     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.94102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.93402     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.92602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.91902     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.91102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.90402     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.89602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.88802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.88102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.87302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.86602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.85802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.85102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.84302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.83502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.82802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.82002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.81302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.80502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.79802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.79002     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00001
   -14.78202     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00001
   -14.77502     0.00003     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00003
   -14.76702     0.00008     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00008
   -14.76002     0.00017     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00017
   -14.75202     0.00037     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00037
   -14.74502     0.00076     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00076
   -14.73702     0.00148     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00149
   -14.73002     0.00279     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00279
   -14.72202     0.00503     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00503
   -14.71402     0.00870     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00870
   -14.70702     0.01445     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.01445
   -14.69902     0.02305     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.02305
   -14.69202     0.03537     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.03537
   -14.68402     0.05223     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.05223
   -14.67702     0.07428     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.07429
   -14.66902     0.10180     0.00001     0.00000     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000     0.10181
   -14.66102     0.13480     0.00001     0.00000     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000     0.13481
   -14.65402     0.17250     0.00001     0.00000     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000     0.17252
   -14.64602     0.21370     0.00001     0.00000     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000     0.21373
   -14.63902     0.25670     0.00002     0.00000     0.00002     0.00000     0.00000     0.00000     0.00000     0.00000     0.25674
   -14.63102     0.29980     0.00002     0.00000     0.00002     0.00000     0.00000     0.00000     0.00000     0.00000     0.29985
   -14.62402     0.34110     0.00003     0.00000     0.00003     0.00000     0.00000     0.00000     0.00000     0.00000     0.34116
   -14.61602     0.37910     0.00004     0.00000     0.00004     0.00000     0.00000     0.00000     0.00000     0.00000     0.37917
   -14.60902     0.41260     0.00004     0.00000     0.00004     0.00000     0.00000     0.00000     0.00000     0.00000     0.41269
   -14.60102     0.44130     0.00005     0.00000     0.00005     0.00000     0.00000     0.00000     0.00000     0.00000     0.44140
   -14.59302     0.46490     0.00006     0.00000     0.00006     0.00000     0.00000     0.00000     0.00000     0.00000     0.46502
   -14.58602     0.48400     0.00007     0.00000     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.48414
   -14.57802     0.49890     0.00008     0.00000     0.00008     0.00000     0.00000     0.00000     0.00000     0.00000     0.49906
   -14.57102     0.51040     0.00009     0.00000     0.00009     0.00000     0.00000     0.00000     0.00000     0.00000     0.51057
   -14.56302     0.51900     0.00010     0.00000     0.00010     0.00000     0.00000     0.00000     0.00000     0.00000     0.51919
   -14.55602     0.52550     0.00010     0.00000     0.00010     0.00000     0.00000     0.00000     0.00000     0.00000     0.52571
   -14.54802     0.53060     0.00011     0.00000     0.00011     0.00000     0.00000     0.00000     0.00000     0.00000     0.53083
   -14.54002     0.53510     0.00012     0.00000     0.00012     0.00000     0.00000     0.00000     0.00000     0.00000     0.53534
   -14.53302     0.53980     0.00013     0.00000     0.00013     0.00000     0.00000     0.00000     0.00000     0.00000     0.54006
   -14.52502     0.54520     0.00014     0.00000     0.00014     0.00000     0.00000     0.00000     0.00000     0.00000     0.54548
   -14.51802     0.55140     0.00015     0.00000     0.00015     0.00000     0.00000     0.00000     0.00000     0.00000     0.55170
   -14.51002     0.55790     0.00016     0.00000     0.00016     0.00000     0.00000     0.00000     0.00000     0.00000     0.55822
   -14.50302     0.56400     0.00017     0.00000     0.00017     0.00000     0.00000     0.00000     0.00000     0.00000     0.56434
   -14.49502     0.56880     0.00018     0.00000     0.00018     0.00000     0.00000     0.00000     0.00000     0.00000     0.56915
   -14.48702     0.57210     0.00018     0.00000     0.00018     0.00000     0.00000     0.00000     0.00000     0.00000     0.57247
   -14.48002     0.57390     0.00019     0.00000     0.00019     0.00000     0.00000     0.00000     0.00000     0.00000     0.57428
   -14.47202     0.57510     0.00020     0.00000     0.00020     0.00000     0.00000     0.00000     0.00000     0.00000     0.57550
   -14.46502     0.57720     0.00021     0.00000     0.00021     0.00000     0.00000     0.00000     0.00000     0.00000     0.57761
   -14.45702     0.58130     0.00021     0.00000     0.00021     0.00000     0.00000     0.00000     0.00000     0.00000     0.58173
   -14.45002     0.58830     0.00022     0.00000     0.00022     0.00000     0.00000     0.00000     0.00000     0.00000     0.58875
   -14.44202     0.59790     0.00023     0.00000     0.00023     0.00000     0.00000     0.00000     0.00000     0.00000     0.59837
   -14.43502     0.60920     0.00024     0.00000     0.00024     0.00000     0.00000     0.00000     0.00000     0.00000     0.60969
   -14.42702     0.62010     0.00025     0.00000     0.00025     0.00000     0.00000     0.00000     0.00000     0.00000     0.62061
   -14.41902     0.62870     0.00026     0.00000     0.00026     0.00000     0.00000     0.00000     0.00000     0.00000     0.62923
   -14.41202     0.63380     0.00027     0.00000     0.00027     0.00000     0.00000     0.00000     0.00000     0.00000     0.63434
   -14.40402     0.63500     0.00028     0.00000     0.00027     0.00000     0.00000     0.00000     0.00000     0.00000     0.63555
   -14.39702     0.63350     0.00028     0.00000     0.00028     0.00000     0.00000     0.00000     0.00000     0.00000     0.63406
   -14.38902     0.63140     0.00028     0.00000     0.00028     0.00000     0.00000     0.00000     0.00000     0.00000     0.63197
   -14.38202     0.63130     0.00029     0.00000     0.00029     0.00000     0.00000     0.00000     0.00000     0.00000     0.63187
   -14.37402     0.63550     0.00029     0.00000     0.00029     0.00000     0.00000     0.00000     0.00000     0.00000     0.63609
   -14.36602     0.64500     0.00030     0.00000     0.00030     0.00000     0.00000     0.00000     0.00000     0.00000     0.64561
   -14.35902     0.65940     0.00031     0.00000     0.00031     0.00000     0.00000     0.00000     0.00000     0.00000     0.66003
   -14.35102     0.67680     0.00033     0.00000     0.00033     0.00000     0.00000     0.00000     0.00000     0.00000     0.67745
   -14.34402     0.69420     0.00034     0.00000     0.00034     0.00000     0.00000     0.00000     0.00000     0.00000     0.69488
   -14.33602     0.70880     0.00035     0.00000     0.00035     0.00000     0.00000     0.00000     0.00000     0.00000     0.70950
   -14.32902     0.71810     0.00036     0.00000     0.00036     0.00000     0.00000     0.00000     0.00000     0.00000     0.71881
   -14.32102     0.72140     0.00036     0.00000     0.00036     0.00000     0.00000     0.00000     0.00000     0.00000     0.72212
   -14.31402     0.71950     0.00036     0.00000     0.00036     0.00000     0.00000     0.00000     0.00000     0.00000     0.72022
   -14.30602     0.71490     0.00036     0.00000     0.00036     0.00000     0.00000     0.00000     0.00000     0.00000     0.71562
   -14.29802     0.71090     0.00036     0.00000     0.00036     0.00000     0.00000     0.00000     0.00000     0.00000     0.71162
   -14.29102     0.71100     0.00036     0.00000     0.00036     0.00000     0.00000     0.00000     0.00000     0.00000     0.71173
   -14.28302     0.71780     0.00037     0.00000     0.00037     0.00000     0.00000     0.00000     0.00000     0.00000     0.71854
   -14.27602     0.73190     0.00038     0.00000     0.00038     0.00000     0.00000     0.00000     0.00000     0.00000     0.73266
   -14.26802     0.75250     0.00039     0.00000     0.00039     0.00000     0.00000     0.00000     0.00000     0.00000     0.75328
   -14.26102     0.77650     0.00040     0.00000     0.00040     0.00000     0.00000     0.00000     0.00000     0.00000     0.77731
   -14.25302     0.80030     0.00042     0.00000     0.00042     0.00000     0.00000     0.00000     0.00000     0.00000     0.80113
   -14.24502     0.82010     0.00043     0.00000     0.00043     0.00000     0.00000     0.00000     0.00000     0.00000     0.82095
   -14.23802     0.83320     0.00043     0.00000     0.00043     0.00000     0.00000     0.00000     0.00000     0.00000     0.83407
   -14.23002     0.83880     0.00044     0.00000     0.00044     0.00000     0.00000     0.00000     0.00000     0.00000     0.83967
   -14.22302     0.83810     0.00044     0.00000     0.00043     0.00000     0.00000     0.00000     0.00000     0.00000     0.83897
   -14.21502     0.83420     0.00043     0.00000     0.00043     0.00000     0.00000     0.00000     0.00000     0.00000     0.83506
   -14.20802     0.83090     0.00043     0.00000     0.00043     0.00000     0.00000     0.00000     0.00000     0.00000     0.83176
   -14.20002     0.83220     0.00043     0.00000     0.00043     0.00000     0.00000     0.00000     0.00000     0.00000     0.83305
   -14.19202     0.84110     0.00043     0.00000     0.00043     0.00000     0.00000     0.00000     0.00000     0.00000     0.84196
   -14.18502     0.85850     0.00044     0.00000     0.00044     0.00000     0.00000     0.00000     0.00000     0.00000     0.85937
   -14.17702     0.88350     0.00045     0.00000     0.00045     0.00000     0.00000     0.00000     0.00000     0.00000     0.88439
   -14.17002     0.91310     0.00046     0.00000     0.00046     0.00000     0.00000     0.00000     0.00000     0.00000     0.91401
   -14.16202     0.94330     0.00047     0.00000     0.00047     0.00000     0.00000     0.00000     0.00000     0.00000     0.94424
   -14.15502     0.96990     0.00048     0.00000     0.00048     0.00000     0.00000     0.00000     0.00000     0.00000     0.97086
   -14.14702     0.98980     0.00049     0.00000     0.00049     0.00000     0.00000     0.00000     0.00000     0.00000     0.99077
   -14.14002     1.00200     0.00049     0.00000     0.00049     0.00000     0.00000     0.00000     0.00000     0.00000     1.00298
   -14.13202     1.00800     0.00049     0.00000     0.00049     0.00000     0.00000     0.00000     0.00000     0.00000     1.00897
   -14.12402     1.01000     0.00048     0.00000     0.00048     0.00000     0.00000     0.00000     0.00000     0.00000     1.01096
   -14.11702     1.01300     0.00048     0.00000     0.00048     0.00000     0.00000     0.00000     0.00000     0.00000     1.01395
   -14.10902     1.02100     0.00047     0.00000     0.00047     0.00000     0.00000     0.00000     0.00000     0.00000     1.02194
   -14.10202     1.03700     0.00047     0.00000     0.00047     0.00000     0.00000     0.00000     0.00000     0.00000     1.03794
   -14.09402     1.06200     0.00047     0.00000     0.00047     0.00000     0.00000     0.00000     0.00000     0.00000     1.06295
   -14.08702     1.09500     0.00048     0.00000     0.00048     0.00000     0.00000     0.00000     0.00000     0.00000     1.09596
   -14.07902     1.13200     0.00049     0.00000     0.00049     0.00000     0.00000     0.00000     0.00000     0.00000     1.13298
   -14.07102     1.16900     0.00050     0.00000     0.00050     0.00000     0.00000     0.00000     0.00000     0.00000     1.16999
   -14.06402     1.20300     0.00050     0.00000     0.00050     0.00000     0.00000     0.00000     0.00000     0.00000     1.20400
   -14.05602     1.23200     0.00050     0.00000     0.00050     0.00000     0.00000     0.00000     0.00000     0.00000     1.23301
   -14.04902     1.25500     0.00050     0.00000     0.00050     0.00000     0.00000     0.00000     0.00000     0.00000     1.25601
   -14.04102     1.27400     0.00050     0.00000     0.00050     0.00000     0.00000     0.00000     0.00000     0.00000     1.27500
   -14.03402     1.29400     0.00049     0.00000     0.00049     0.00000     0.00000     0.00000     0.00000     0.00000     1.29499
   -14.02602     1.31700     0.00049     0.00000     0.00049     0.00000     0.00000     0.00000     0.00000     0.00000     1.31798
   -14.01902     1.34700     0.00048     0.00000     0.00048     0.00000     0.00000     0.00000     0.00000     0.00000     1.34797
   -14.01102     1.38500     0.00048     0.00000     0.00048     0.00000     0.00000     0.00000     0.00000     0.00000     1.38596
   -14.00302     1.43200     0.00048     0.00000     0.00048     0.00000     0.00000     0.00000     0.00000     0.00000     1.43296
   -13.99602     1.48400     0.00048     0.00000     0.00048     0.00000     0.00000     0.00000     0.00000     0.00000     1.48497
   -13.98802     1.54000     0.00048     0.00000     0.00048     0.00000     0.00000     0.00000     0.00000     0.00000     1.54097
   -13.98102     1.59600     0.00048     0.00000     0.00048     0.00000     0.00000     0.00000     0.00000     0.00000     1.59697
   -13.97302     1.65200     0.00048     0.00000     0.00048     0.00000     0.00000     0.00000     0.00000     0.00000     1.65296
   -13.96602     1.71000     0.00048     0.00000     0.00048     0.00000     0.00000     0.00000     0.00000     0.00000     1.71095
   -13.95802     1.77100     0.00047     0.00000     0.00047     0.00000     0.00000     0.00000     0.00000     0.00000     1.77194
   -13.95002     1.84000     0.00046     0.00000     0.00046     0.00000     0.00000     0.00000     0.00000     0.00000     1.84092
   -13.94302     1.92000     0.00045     0.00000     0.00045     0.00000     0.00000     0.00000     0.00000     0.00000     1.92091
   -13.93502     2.01300     0.00045     0.00000     0.00045     0.00000     0.00000     0.00000     0.00000     0.00000     2.01389
   -13.92802     2.12300     0.00044     0.00000     0.00044     0.00000     0.00000     0.00000     0.00000     0.00000     2.12387
   -13.92002     2.25000     0.00043     0.00000     0.00043     0.00000     0.00000     0.00000     0.00000     0.00000     2.25086
   -13.91302     2.39400     0.00042     0.00000     0.00042     0.00000     0.00000     0.00000     0.00000     0.00000     2.39484
   -13.90502     2.55600     0.00041     0.00000     0.00041     0.00000     0.00000     0.00000     0.00000     0.00000     2.55682
   -13.89802     2.73500     0.00040     0.00000     0.00040     0.00000     0.00000     0.00000     0.00000     0.00000     2.73579
   -13.89002     2.92800     0.00038     0.00000     0.00038     0.00000     0.00000     0.00000     0.00000     0.00000     2.92876
   -13.88202     3.13100     0.00036     0.00000     0.00036     0.00000     0.00000     0.00000     0.00000     0.00000     3.13173
   -13.87502     3.33800     0.00035     0.00000     0.00035     0.00000     0.00000     0.00000     0.00000     0.00000     3.33869
   -13.86702     3.53700     0.00033     0.00000     0.00032     0.00000     0.00000     0.00000     0.00000     0.00000     3.53765
   -13.86002     3.71600     0.00030     0.00000     0.00030     0.00000     0.00000     0.00000     0.00000     0.00000     3.71661
   -13.85202     3.85900     0.00028     0.00000     0.00028     0.00000     0.00000     0.00000     0.00000     0.00000     3.85956
   -13.84502     3.95300     0.00026     0.00000     0.00025     0.00000     0.00000     0.00000     0.00000     0.00000     3.95351
   -13.83702     3.98600     0.00023     0.00000     0.00023     0.00000     0.00000     0.00000     0.00000     0.00000     3.98646
