     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -15.50902     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.50102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.49302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.48602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.47802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.47102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.46302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.45602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.44802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.44102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.43302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.42502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.41802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.41002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.40302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.39502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.38802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.38002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.37202     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.36502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.35702     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.35002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.34202     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.33502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.32702     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.32002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.31202     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.30402     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.29702     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.28902     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.28202     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.27402     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.26702     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.25902     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.25102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.24402     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.23602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.22902     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.22102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.21402     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.20602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.19802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.19102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.18302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.17602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.16802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.16102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.15302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.14602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.13802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.13002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.12302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.11502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.10802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.10002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.09302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.08502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.07702     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.07002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.06202     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.05502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.04702     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.04002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.03202     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.02502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.01702     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.00902     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.00202     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.99402     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.98702     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.97902     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.97202     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.96402     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.95602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.94902     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.94102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.93402     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.92602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.91902     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.91102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.90402     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.89602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.88802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.88102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.87302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.86602     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.85802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.85102     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.84302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.83502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.82802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.82002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.81302     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.80502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.79802     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.79002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.78202     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.77502     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.76702     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00001
   -14.76002     0.00002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00003
   -14.75202     0.00005     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00005
   -14.74502     0.00010     0.00000     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00011
   -14.73702     0.00020     0.00000     0.00002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00022
   -14.73002     0.00038     0.00000     0.00003     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00041
   -14.72202     0.00068     0.00000     0.00005     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00073
   -14.71402     0.00117     0.00000     0.00009     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00126
   -14.70702     0.00194     0.00000     0.00015     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00210
   -14.69902     0.00310     0.00000     0.00024     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00335
   -14.69202     0.00475     0.00000     0.00037     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00513
   -14.68402     0.00700     0.00000     0.00055     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00756
   -14.67702     0.00993     0.00001     0.00078     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     0.01073
   -14.66902     0.01360     0.00001     0.00107     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     0.01469
   -14.66102     0.01796     0.00001     0.00141     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     0.01941
   -14.65402     0.02293     0.00002     0.00180     0.00002     0.00000     0.00000     0.00001     0.00000     0.00000     0.02478
   -14.64602     0.02833     0.00003     0.00222     0.00003     0.00000     0.00000     0.00001     0.00000     0.00000     0.03063
   -14.63902     0.03393     0.00003     0.00266     0.00003     0.00000     0.00000     0.00002     0.00000     0.00000     0.03669
   -14.63102     0.03949     0.00004     0.00310     0.00004     0.00000     0.00001     0.00002     0.00001     0.00000     0.04270
   -14.62402     0.04475     0.00005     0.00351     0.00005     0.00000     0.00001     0.00002     0.00001     0.00000     0.04840
   -14.61602     0.04951     0.00007     0.00388     0.00007     0.00000     0.00001     0.00003     0.00001     0.00000     0.05356
   -14.60902     0.05362     0.00008     0.00420     0.00008     0.00000     0.00001     0.00003     0.00001     0.00000     0.05803
   -14.60102     0.05702     0.00009     0.00446     0.00009     0.00000     0.00001     0.00003     0.00001     0.00000     0.06172
   -14.59302     0.05971     0.00011     0.00467     0.00011     0.00000     0.00001     0.00003     0.00001     0.00000     0.06466
   -14.58602     0.06173     0.00013     0.00482     0.00013     0.00000     0.00002     0.00003     0.00002     0.00000     0.06687
   -14.57802     0.06318     0.00014     0.00493     0.00014     0.00000     0.00002     0.00003     0.00002     0.00000     0.06847
   -14.57102     0.06412     0.00016     0.00500     0.00016     0.00000     0.00002     0.00003     0.00002     0.00000     0.06951
   -14.56302     0.06468     0.00018     0.00504     0.00018     0.00000     0.00002     0.00003     0.00002     0.00000     0.07015
   -14.55602     0.06492     0.00019     0.00505     0.00019     0.00000     0.00002     0.00003     0.00002     0.00000     0.07044
   -14.54802     0.06496     0.00021     0.00505     0.00021     0.00000     0.00003     0.00003     0.00003     0.00000     0.07052
   -14.54002     0.06490     0.00023     0.00504     0.00023     0.00000     0.00003     0.00004     0.00003     0.00000     0.07049
   -14.53302     0.06483     0.00025     0.00503     0.00025     0.00000     0.00003     0.00004     0.00003     0.00000     0.07045
   -14.52502     0.06482     0.00027     0.00502     0.00027     0.00000     0.00003     0.00004     0.00003     0.00000     0.07048
   -14.51802     0.06490     0.00029     0.00502     0.00029     0.00000     0.00004     0.00004     0.00004     0.00000     0.07061
   -14.51002     0.06501     0.00031     0.00502     0.00031     0.00000     0.00004     0.00004     0.00004     0.00000     0.07076
   -14.50302     0.06508     0.00033     0.00502     0.00033     0.00000     0.00004     0.00004     0.00004     0.00000     0.07088
   -14.49502     0.06501     0.00035     0.00501     0.00035     0.00000     0.00004     0.00004     0.00004     0.00000     0.07084
   -14.48702     0.06474     0.00036     0.00498     0.00036     0.00000     0.00005     0.00004     0.00005     0.00000     0.07058
   -14.48002     0.06430     0.00038     0.00494     0.00038     0.00000     0.00005     0.00004     0.00005     0.00000     0.07014
   -14.47202     0.06376     0.00040     0.00490     0.00040     0.00000     0.00005     0.00004     0.00005     0.00000     0.06959
   -14.46502     0.06325     0.00041     0.00485     0.00041     0.00000     0.00005     0.00004     0.00005     0.00000     0.06908
   -14.45702     0.06294     0.00043     0.00482     0.00044     0.00000     0.00005     0.00004     0.00005     0.00000     0.06878
   -14.45002     0.06292     0.00046     0.00482     0.00046     0.00000     0.00006     0.00004     0.00006     0.00000     0.06881
   -14.44202     0.06318     0.00048     0.00483     0.00048     0.00000     0.00006     0.00004     0.00006     0.00000     0.06914
   -14.43502     0.06362     0.00051     0.00486     0.00051     0.00000     0.00006     0.00004     0.00006     0.00000     0.06966
   -14.42702     0.06404     0.00053     0.00489     0.00053     0.00000     0.00007     0.00004     0.00007     0.00000     0.07017
   -14.41902     0.06426     0.00055     0.00490     0.00055     0.00000     0.00007     0.00004     0.00007     0.00000     0.07045
   -14.41202     0.06412     0.00057     0.00488     0.00057     0.00000     0.00007     0.00004     0.00007     0.00000     0.07034
   -14.40402     0.06356     0.00059     0.00483     0.00059     0.00000     0.00007     0.00004     0.00007     0.00000     0.06976
   -14.39702     0.06268     0.00060     0.00476     0.00060     0.00000     0.00008     0.00004     0.00008     0.00000     0.06884
   -14.38902     0.06168     0.00061     0.00468     0.00061     0.00000     0.00008     0.00004     0.00008     0.00000     0.06779
   -14.38202     0.06082     0.00063     0.00461     0.00063     0.00000     0.00008     0.00004     0.00008     0.00000     0.06690
   -14.37402     0.06030     0.00065     0.00457     0.00065     0.00001     0.00008     0.00004     0.00008     0.00001     0.06638
   -14.36602     0.06027     0.00068     0.00456     0.00068     0.00001     0.00009     0.00004     0.00009     0.00001     0.06641
   -14.35902     0.06070     0.00071     0.00459     0.00071     0.00001     0.00009     0.00004     0.00009     0.00001     0.06694
   -14.35102     0.06143     0.00074     0.00464     0.00075     0.00001     0.00009     0.00004     0.00009     0.00001     0.06780
   -14.34402     0.06221     0.00078     0.00469     0.00078     0.00001     0.00010     0.00004     0.00010     0.00001     0.06871
   -14.33602     0.06276     0.00081     0.00473     0.00081     0.00001     0.00010     0.00004     0.00010     0.00001     0.06936
   -14.32902     0.06286     0.00083     0.00473     0.00083     0.00001     0.00011     0.00004     0.00011     0.00001     0.06952
   -14.32102     0.06241     0.00085     0.00469     0.00085     0.00001     0.00011     0.00004     0.00011     0.00001     0.06907
   -14.31402     0.06146     0.00086     0.00462     0.00086     0.00001     0.00011     0.00004     0.00011     0.00001     0.06807
   -14.30602     0.06020     0.00087     0.00452     0.00087     0.00001     0.00011     0.00004     0.00011     0.00001     0.06673
   -14.29802     0.05890     0.00088     0.00442     0.00088     0.00001     0.00011     0.00004     0.00011     0.00001     0.06535
   -14.29102     0.05786     0.00089     0.00433     0.00089     0.00001     0.00011     0.00004     0.00011     0.00001     0.06426
   -14.28302     0.05731     0.00092     0.00428     0.00092     0.00001     0.00012     0.00004     0.00012     0.00001     0.06372
   -14.27602     0.05732     0.00095     0.00428     0.00095     0.00001     0.00012     0.00004     0.00012     0.00001     0.06381
   -14.26802     0.05786     0.00099     0.00432     0.00099     0.00001     0.00013     0.00004     0.00013     0.00001     0.06448
   -14.26102     0.05870     0.00104     0.00438     0.00104     0.00001     0.00013     0.00004     0.00013     0.00001     0.06549
   -14.25302     0.05956     0.00108     0.00443     0.00108     0.00001     0.00014     0.00004     0.00014     0.00001     0.06651
   -14.24502     0.06017     0.00112     0.00448     0.00112     0.00001     0.00015     0.00004     0.00015     0.00001     0.06725
   -14.23802     0.06028     0.00115     0.00448     0.00115     0.00001     0.00015     0.00004     0.00015     0.00001     0.06743
   -14.23002     0.05982     0.00117     0.00444     0.00117     0.00002     0.00015     0.00004     0.00015     0.00002     0.06698
   -14.22302     0.05884     0.00118     0.00437     0.00118     0.00002     0.00015     0.00004     0.00015     0.00002     0.06595
   -14.21502     0.05754     0.00119     0.00427     0.00119     0.00002     0.00015     0.00004     0.00015     0.00002     0.06456
   -14.20802     0.05616     0.00119     0.00416     0.00119     0.00002     0.00016     0.00004     0.00016     0.00002     0.06310
   -14.20002     0.05501     0.00121     0.00407     0.00121     0.00002     0.00016     0.00004     0.00016     0.00002     0.06190
   -14.19202     0.05429     0.00124     0.00401     0.00124     0.00002     0.00016     0.00004     0.00016     0.00002     0.06118
   -14.18502     0.05408     0.00128     0.00400     0.00128     0.00002     0.00017     0.00004     0.00017     0.00002     0.06104
   -14.17702     0.05437     0.00133     0.00401     0.00133     0.00002     0.00017     0.00004     0.00017     0.00002     0.06147
   -14.17002     0.05497     0.00138     0.00405     0.00138     0.00002     0.00018     0.00004     0.00018     0.00002     0.06224
   -14.16202     0.05564     0.00144     0.00410     0.00144     0.00002     0.00019     0.00004     0.00019     0.00002     0.06309
   -14.15502     0.05614     0.00149     0.00413     0.00149     0.00003     0.00020     0.00004     0.00020     0.00003     0.06374
   -14.14702     0.05624     0.00153     0.00414     0.00153     0.00003     0.00020     0.00004     0.00020     0.00003     0.06394
   -14.14002     0.05585     0.00156     0.00411     0.00156     0.00003     0.00021     0.00004     0.00021     0.00003     0.06358
   -14.13202     0.05501     0.00157     0.00404     0.00158     0.00003     0.00021     0.00004     0.00021     0.00003     0.06272
   -14.12402     0.05386     0.00159     0.00395     0.00159     0.00003     0.00021     0.00004     0.00021     0.00003     0.06151
   -14.11702     0.05263     0.00160     0.00386     0.00160     0.00003     0.00021     0.00004     0.00021     0.00003     0.06023
   -14.10902     0.05154     0.00162     0.00378     0.00163     0.00003     0.00022     0.00004     0.00022     0.00003     0.05911
   -14.10202     0.05076     0.00166     0.00372     0.00166     0.00003     0.00022     0.00004     0.00022     0.00003     0.05835
   -14.09402     0.05038     0.00171     0.00369     0.00171     0.00004     0.00023     0.00004     0.00023     0.00004     0.05806
   -14.08702     0.05036     0.00177     0.00368     0.00177     0.00004     0.00024     0.00004     0.00024     0.00004     0.05818
   -14.07902     0.05055     0.00184     0.00369     0.00184     0.00004     0.00025     0.00004     0.00025     0.00004     0.05854
   -14.07102     0.05079     0.00190     0.00371     0.00191     0.00004     0.00026     0.00004     0.00026     0.00004     0.05895
   -14.06402     0.05087     0.00197     0.00371     0.00197     0.00005     0.00027     0.00004     0.00027     0.00005     0.05919
   -14.05602     0.05066     0.00202     0.00370     0.00202     0.00005     0.00027     0.00004     0.00027     0.00005     0.05908
   -14.04902     0.05013     0.00206     0.00366     0.00206     0.00005     0.00028     0.00004     0.00028     0.00005     0.05862
   -14.04102     0.04931     0.00210     0.00360     0.00210     0.00005     0.00029     0.00004     0.00029     0.00005     0.05783
   -14.03402     0.04833     0.00213     0.00352     0.00214     0.00006     0.00029     0.00004     0.00029     0.00006     0.05686
   -14.02602     0.04734     0.00218     0.00345     0.00218     0.00006     0.00030     0.00004     0.00030     0.00006     0.05590
   -14.01902     0.04646     0.00223     0.00338     0.00223     0.00006     0.00031     0.00004     0.00031     0.00006     0.05508
   -14.01102     0.04579     0.00230     0.00333     0.00230     0.00007     0.00032     0.00004     0.00032     0.00007     0.05452
   -14.00302     0.04531     0.00237     0.00330     0.00238     0.00007     0.00033     0.00004     0.00033     0.00007     0.05420
   -13.99602     0.04498     0.00246     0.00327     0.00246     0.00008     0.00034     0.00004     0.00034     0.00008     0.05405
   -13.98802     0.04469     0.00255     0.00325     0.00255     0.00008     0.00035     0.00004     0.00035     0.00008     0.05396
   -13.98102     0.04432     0.00264     0.00323     0.00265     0.00009     0.00037     0.00004     0.00037     0.00009     0.05379
   -13.97302     0.04381     0.00274     0.00319     0.00274     0.00009     0.00038     0.00004     0.00038     0.00009     0.05346
   -13.96602     0.04312     0.00283     0.00314     0.00283     0.00010     0.00040     0.00004     0.00040     0.00010     0.05294
   -13.95802     0.04229     0.00292     0.00308     0.00293     0.00010     0.00041     0.00004     0.00041     0.00010     0.05229
   -13.95002     0.04138     0.00303     0.00302     0.00303     0.00011     0.00043     0.00004     0.00043     0.00011     0.05158
   -13.94302     0.04045     0.00315     0.00295     0.00316     0.00012     0.00044     0.00004     0.00045     0.00012     0.05088
   -13.93502     0.03955     0.00330     0.00289     0.00330     0.00013     0.00047     0.00004     0.00047     0.00013     0.05026
   -13.92802     0.03869     0.00346     0.00283     0.00347     0.00014     0.00049     0.00004     0.00049     0.00014     0.04975
   -13.92002     0.03786     0.00366     0.00277     0.00366     0.00015     0.00052     0.00004     0.00052     0.00015     0.04934
   -13.91302     0.03701     0.00387     0.00272     0.00388     0.00016     0.00055     0.00004     0.00056     0.00016     0.04896
   -13.90502     0.03611     0.00411     0.00266     0.00412     0.00018     0.00059     0.00004     0.00059     0.00018     0.04859
   -13.89802     0.03511     0.00438     0.00259     0.00439     0.00020     0.00063     0.00004     0.00063     0.00020     0.04816
   -13.89002     0.03399     0.00466     0.00252     0.00467     0.00022     0.00067     0.00004     0.00068     0.00022     0.04766
   -13.88202     0.03271     0.00495     0.00243     0.00496     0.00024     0.00072     0.00004     0.00072     0.00024     0.04701
   -13.87502     0.03131     0.00524     0.00234     0.00524     0.00026     0.00076     0.00004     0.00077     0.00026     0.04622
   -13.86702     0.02975     0.00550     0.00223     0.00551     0.00028     0.00081     0.00004     0.00081     0.00028     0.04522
   -13.86002     0.02803     0.00573     0.00211     0.00574     0.00030     0.00084     0.00004     0.00084     0.00030     0.04394
   -13.85202     0.02615     0.00589     0.00198     0.00590     0.00032     0.00087     0.00004     0.00087     0.00032     0.04235
   -13.84502     0.02411     0.00597     0.00184     0.00598     0.00034     0.00088     0.00004     0.00088     0.00034     0.04038
   -13.83702     0.02193     0.00595     0.00168     0.00595     0.00035     0.00088     0.00004     0.00088     0.00035     0.03802
